wavelength[nm], flux
500.98, 1.9880e-12
501.12, 1.9930e-12
501.26, 2.0920e-12
501.40, 2.1080e-12
501.54, 2.0830e-12
501.68, 2.0350e-12
501.82, 2.0020e-12
501.96, 2.0000e-12
502.10, 1.9640e-12
502.24, 1.9500e-12
502.38, 1.9670e-12
502.52, 1.9950e-12
502.66, 2.0200e-12
502.80, 2.0400e-12
502.94, 2.0580e-12
503.08, 2.0480e-12
503.22, 2.0490e-12
503.36, 2.0510e-12
503.50, 2.0670e-12
503.64, 2.1180e-12
503.78, 2.1430e-12
503.92, 2.0840e-12
504.06, 2.0420e-12
504.20, 2.0070e-12
504.34, 1.9350e-12
504.48, 1.8830e-12
504.62, 1.8680e-12
504.76, 1.9320e-12
504.90, 2.0400e-12
505.04, 2.0750e-12
505.18, 2.0510e-12
505.32, 2.0290e-12
505.46, 2.0050e-12
505.60, 1.9770e-12
505.74, 1.9840e-12
505.88, 2.0180e-12
506.02, 2.0450e-12
506.16, 2.0660e-12
506.30, 2.0850e-12
506.44, 2.0840e-12
506.58, 2.0640e-12
506.72, 2.0440e-12
506.86, 2.0130e-12
507.00, 1.9630e-12
507.14, 1.9290e-12
507.28, 1.9700e-12
507.42, 2.0440e-12
507.56, 2.0460e-12
507.70, 2.0350e-12
507.84, 2.0390e-12
507.98, 2.0540e-12
508.12, 2.0710e-12
508.26, 2.0390e-12
508.40, 1.9800e-12
508.54, 1.9680e-12
508.68, 2.0000e-12
508.82, 2.0300e-12
508.96, 2.0350e-12
509.10, 2.0110e-12
509.24, 2.0200e-12
509.38, 2.0400e-12
509.52, 2.0420e-12
509.66, 2.0380e-12
509.80, 2.0270e-12
509.94, 2.0150e-12
510.08, 1.9820e-12
510.22, 1.9370e-12
510.36, 1.9310e-12
510.50, 1.9930e-12
510.64, 2.0520e-12
510.78, 2.0690e-12
510.92, 2.0620e-12
511.06, 2.0430e-12
511.20, 2.0070e-12
511.34, 1.9740e-12
511.48, 1.9930e-12
511.62, 2.0510e-12
511.76, 2.0810e-12
511.90, 2.0640e-12
512.04, 2.0520e-12
512.18, 2.0480e-12
512.32, 2.0370e-12
512.46, 2.0410e-12
512.60, 2.0440e-12
512.74, 2.0180e-12
512.88, 1.9980e-12
513.02, 2.0070e-12
513.16, 2.0020e-12
513.30, 1.9890e-12
513.44, 2.0010e-12
513.58, 1.9930e-12
513.72, 1.9810e-12
513.86, 2.0470e-12
514.00, 2.0670e-12
514.14, 2.0120e-12
514.28, 1.9480e-12
514.42, 1.9260e-12
514.56, 1.9300e-12
514.70, 1.9650e-12
514.84, 1.9820e-12
514.98, 1.9890e-12
515.12, 1.9910e-12
515.26, 1.9740e-12
515.40, 1.9930e-12
515.54, 1.9820e-12
515.68, 1.9440e-12
515.82, 1.9160e-12
515.96, 1.9100e-12
516.10, 1.9780e-12
516.24, 2.0230e-12
516.38, 2.0100e-12
516.52, 1.9820e-12
516.66, 1.9700e-12
516.80, 1.9400e-12
516.94, 1.8800e-12
517.08, 1.8090e-12
517.22, 1.7540e-12
517.36, 1.7400e-12
517.50, 1.7360e-12
517.64, 1.7730e-12
517.78, 1.8520e-12
517.92, 1.9270e-12
518.06, 1.9750e-12
518.20, 1.9910e-12
518.34, 1.9600e-12
518.48, 1.8920e-12
518.62, 1.8310e-12
518.76, 1.8020e-12
518.90, 1.8320e-12
519.04, 1.8770e-12
519.18, 1.8840e-12
519.32, 1.8700e-12
519.46, 1.8580e-12
519.60, 1.8640e-12
519.74, 1.8850e-12
519.88, 1.8910e-12
520.02, 1.8680e-12
520.16, 1.8570e-12
520.30, 1.8820e-12
520.44, 1.9100e-12
520.58, 1.9100e-12
520.72, 1.8620e-12
520.86, 1.8220e-12
521.00, 1.8170e-12
521.14, 1.8260e-12
521.28, 1.8670e-12
521.42, 1.9000e-12
521.56, 1.9290e-12
521.70, 1.9490e-12
521.84, 1.8940e-12
521.98, 1.8660e-12
522.12, 1.8910e-12
522.26, 1.9380e-12
522.40, 1.9790e-12
522.54, 1.9740e-12
522.68, 1.9520e-12
522.82, 1.9010e-12
522.96, 1.8260e-12
523.10, 1.8030e-12
523.24, 1.8360e-12
523.38, 1.8520e-12
523.52, 1.8430e-12
523.66, 1.8390e-12
523.80, 1.8350e-12
523.94, 1.8490e-12
524.08, 1.8860e-12
524.22, 1.9360e-12
524.36, 1.9750e-12
524.50, 1.9420e-12
524.64, 1.9060e-12
524.78, 1.9210e-12
524.92, 1.9580e-12
525.06, 1.9720e-12
525.20, 1.9480e-12
525.34, 1.9350e-12
525.48, 1.9490e-12
525.62, 1.9450e-12
525.76, 1.9220e-12
525.90, 1.9300e-12
526.04, 1.9540e-12
526.18, 1.9460e-12
526.32, 1.9180e-12
526.46, 1.8690e-12
526.60, 1.8090e-12
526.74, 1.7740e-12
526.88, 1.7510e-12
527.02, 1.7370e-12
527.16, 1.7350e-12
527.30, 1.7450e-12
527.44, 1.7740e-12
527.58, 1.7930e-12
527.72, 1.7830e-12
527.86, 1.7840e-12
528.00, 1.8480e-12
528.14, 1.9030e-12
528.28, 1.9150e-12
528.42, 1.8980e-12
528.56, 1.8570e-12
528.70, 1.8390e-12
528.84, 1.8530e-12
528.98, 1.8820e-12
529.12, 1.9250e-12
529.26, 1.9560e-12
529.40, 1.9650e-12
529.54, 1.9560e-12
529.68, 1.9150e-12
529.82, 1.8870e-12
529.96, 1.8630e-12
530.10, 1.8570e-12
530.24, 1.8770e-12
530.38, 1.8810e-12
530.52, 1.8610e-12
530.66, 1.8610e-12
530.80, 1.8930e-12
530.94, 1.8940e-12
531.08, 1.8890e-12
531.22, 1.8880e-12
531.36, 1.8900e-12
531.50, 1.8990e-12
531.64, 1.8830e-12
531.78, 1.8590e-12
531.92, 1.8460e-12
532.06, 1.8370e-12
532.20, 1.8370e-12
532.34, 1.8500e-12
532.48, 1.8610e-12
532.62, 1.8580e-12
532.76, 1.8380e-12
532.90, 1.8150e-12
533.04, 1.7900e-12
533.18, 1.7720e-12
533.32, 1.7890e-12
533.46, 1.8360e-12
533.60, 1.8750e-12
533.74, 1.8870e-12
533.88, 1.8900e-12
534.02, 1.8840e-12
534.16, 1.8470e-12
534.30, 1.8090e-12
534.44, 1.8230e-12
534.58, 1.8510e-12
534.72, 1.8620e-12
534.86, 1.8630e-12
535.00, 1.8480e-12
535.14, 1.8510e-12
535.28, 1.8690e-12
535.42, 1.8650e-12
535.56, 1.8430e-12
535.70, 1.8560e-12
535.84, 1.8990e-12
535.98, 1.9260e-12
536.12, 1.9020e-12
536.26, 1.8830e-12
536.40, 1.8910e-12
536.54, 1.8960e-12
536.68, 1.8770e-12
536.82, 1.8460e-12
536.96, 1.8040e-12
537.10, 1.7700e-12
537.24, 1.7760e-12
537.38, 1.8010e-12
537.52, 1.8260e-12
537.66, 1.8590e-12
537.80, 1.8950e-12
537.94, 1.8840e-12
538.08, 1.8680e-12
538.22, 1.8650e-12
538.36, 1.8140e-12
538.50, 1.7860e-12
538.64, 1.8020e-12
538.78, 1.8390e-12
538.92, 1.8800e-12
539.06, 1.8810e-12
539.20, 1.8660e-12
539.34, 1.8600e-12
539.48, 1.8420e-12
539.62, 1.8120e-12
539.76, 1.8120e-12
539.90, 1.8320e-12
540.04, 1.8250e-12
540.18, 1.8150e-12
540.32, 1.7970e-12
540.46, 1.7730e-12
540.60, 1.7730e-12
540.74, 1.7530e-12
540.88, 1.7250e-12
541.02, 1.7310e-12
541.16, 1.7460e-12
541.30, 1.7420e-12
541.44, 1.7360e-12
541.58, 1.7520e-12
541.72, 1.7630e-12
541.86, 1.7660e-12
542.00, 1.7620e-12
542.14, 1.7520e-12
542.28, 1.7540e-12
542.42, 1.7760e-12
542.56, 1.7990e-12
542.70, 1.7990e-12
542.84, 1.7860e-12
542.98, 1.7740e-12
543.12, 1.7660e-12
543.26, 1.7830e-12
543.40, 1.7930e-12
543.54, 1.7710e-12
543.68, 1.7600e-12
543.82, 1.8030e-12
543.96, 1.8230e-12
544.10, 1.8200e-12
544.24, 1.8060e-12
544.38, 1.7920e-12
544.52, 1.8120e-12
544.66, 1.8150e-12
544.80, 1.7890e-12
544.94, 1.7730e-12
545.08, 1.7680e-12
545.22, 1.7740e-12
545.36, 1.7900e-12
545.50, 1.8110e-12
545.64, 1.8120e-12
545.78, 1.7800e-12
545.92, 1.7540e-12
546.06, 1.7760e-12
546.20, 1.8400e-12
546.34, 1.8390e-12
546.48, 1.7860e-12
546.62, 1.7690e-12
546.76, 1.7760e-12
546.90, 1.7710e-12
547.04, 1.7640e-12
547.18, 1.7750e-12
547.32, 1.7930e-12
547.46, 1.7940e-12
547.60, 1.7920e-12
547.74, 1.7980e-12
547.88, 1.7850e-12
548.02, 1.7420e-12
548.16, 1.7090e-12
548.30, 1.7220e-12
548.44, 1.7520e-12
548.58, 1.7780e-12
548.72, 1.8130e-12
548.86, 1.8420e-12
549.00, 1.8530e-12
549.14, 1.8480e-12
549.28, 1.8280e-12
549.42, 1.8090e-12
549.56, 1.8090e-12
549.70, 1.8090e-12
549.84, 1.7980e-12
549.98, 1.7980e-12
550.12, 1.8010e-12
550.26, 1.7890e-12
550.40, 1.7500e-12
550.54, 1.7240e-12
550.68, 1.7380e-12
550.82, 1.7740e-12
550.96, 1.7870e-12
551.10, 1.7940e-12
551.24, 1.8090e-12
551.38, 1.8120e-12
551.52, 1.7940e-12
551.66, 1.7880e-12
551.80, 1.7830e-12
551.94, 1.7810e-12
552.08, 1.7660e-12
552.22, 1.7560e-12
552.36, 1.7760e-12
552.50, 1.8000e-12
552.64, 1.8060e-12
552.78, 1.7800e-12
552.92, 1.7470e-12
553.06, 1.7270e-12
553.20, 1.7110e-12
553.34, 1.7180e-12
553.48, 1.7400e-12
553.62, 1.7610e-12
553.76, 1.7750e-12
553.90, 1.7540e-12
554.04, 1.7430e-12
554.18, 1.7620e-12
554.32, 1.7730e-12
554.46, 1.7550e-12
554.60, 1.7380e-12
554.74, 1.7430e-12
554.88, 1.7500e-12
555.02, 1.7480e-12
555.16, 1.7590e-12
555.30, 1.7810e-12
555.44, 1.7870e-12
555.58, 1.7770e-12
555.72, 1.7780e-12
555.86, 1.7900e-12
556.00, 1.7850e-12
556.14, 1.7670e-12
556.28, 1.7670e-12
556.42, 1.7850e-12
556.56, 1.7950e-12
556.70, 1.7940e-12
556.84, 1.7800e-12
556.98, 1.7390e-12
557.12, 1.7040e-12
557.26, 1.6990e-12
557.40, 1.7030e-12
557.54, 1.6950e-12
557.68, 1.6870e-12
557.82, 1.6930e-12
557.96, 1.7190e-12
558.10, 1.7480e-12
558.24, 1.7370e-12
558.38, 1.7260e-12
558.52, 1.7260e-12
558.66, 1.7210e-12
558.80, 1.7160e-12
558.94, 1.7050e-12
559.08, 1.6730e-12
559.22, 1.6200e-12
559.36, 1.6080e-12
559.50, 1.6420e-12
559.64, 1.6770e-12
559.78, 1.6800e-12
559.92, 1.6840e-12
560.06, 1.6920e-12
560.20, 1.6890e-12
560.34, 1.6770e-12
560.48, 1.6770e-12
560.62, 1.6650e-12
560.76, 1.6630e-12
560.90, 1.6950e-12
561.04, 1.7210e-12
561.18, 1.7320e-12
561.32, 1.7400e-12
561.46, 1.7360e-12
561.60, 1.7320e-12
561.74, 1.7230e-12
561.88, 1.6880e-12
562.02, 1.6480e-12
562.16, 1.6410e-12
562.30, 1.6560e-12
562.44, 1.6710e-12
562.58, 1.6800e-12
562.72, 1.6740e-12
562.86, 1.6570e-12
563.00, 1.6650e-12
563.14, 1.6970e-12
563.28, 1.7130e-12
563.42, 1.7100e-12
563.56, 1.6990e-12
563.70, 1.6870e-12
563.84, 1.6650e-12
563.98, 1.6580e-12
564.12, 1.6650e-12
564.26, 1.6600e-12
564.40, 1.6650e-12
564.54, 1.6800e-12
564.68, 1.6940e-12
564.82, 1.6940e-12
564.96, 1.6960e-12
565.10, 1.6900e-12
565.24, 1.6780e-12
565.38, 1.6860e-12
565.52, 1.6840e-12
565.66, 1.6660e-12
565.80, 1.6540e-12
565.94, 1.6500e-12
566.08, 1.6800e-12
566.22, 1.6650e-12
566.36, 1.6380e-12
566.50, 1.6330e-12
566.64, 1.6140e-12
566.78, 1.6300e-12
566.92, 1.6550e-12
567.06, 1.6580e-12
567.20, 1.6440e-12
567.34, 1.6290e-12
567.48, 1.6190e-12
567.62, 1.6090e-12
567.76, 1.6170e-12
567.90, 1.6480e-12
568.04, 1.6650e-12
568.18, 1.6530e-12
568.32, 1.6370e-12
568.46, 1.6350e-12
568.60, 1.6550e-12
568.74, 1.6610e-12
568.88, 1.6300e-12
569.02, 1.6130e-12
569.16, 1.6330e-12
569.30, 1.6490e-12
569.44, 1.6390e-12
569.58, 1.6190e-12
569.72, 1.6220e-12
569.86, 1.6270e-12
570.00, 1.6370e-12
570.14, 1.6790e-12
570.28, 1.6860e-12
570.42, 1.6500e-12
570.56, 1.6250e-12
570.70, 1.6170e-12
570.84, 1.6180e-12
570.98, 1.6160e-12
571.12, 1.5980e-12
571.26, 1.5620e-12
571.40, 1.5470e-12
571.54, 1.5480e-12
571.68, 1.5520e-12
571.82, 1.5620e-12
571.96, 1.5860e-12
572.10, 1.6110e-12
572.24, 1.6240e-12
572.38, 1.6120e-12
572.52, 1.5870e-12
572.66, 1.5930e-12
572.80, 1.6160e-12
572.94, 1.6090e-12
573.08, 1.6090e-12
573.22, 1.6120e-12
573.36, 1.6210e-12
573.50, 1.6270e-12
573.64, 1.6210e-12
573.78, 1.5980e-12
573.92, 1.6010e-12
574.06, 1.6180e-12
574.20, 1.6120e-12
574.34, 1.6080e-12
574.48, 1.6370e-12
574.62, 1.6600e-12
574.76, 1.6350e-12
574.90, 1.5830e-12
575.04, 1.5900e-12
575.18, 1.6150e-12
575.32, 1.6040e-12
575.46, 1.5830e-12
575.60, 1.5810e-12
575.74, 1.5880e-12
575.88, 1.6070e-12
576.02, 1.6570e-12
576.16, 1.6970e-12
576.30, 1.6900e-12
576.44, 1.6620e-12
576.58, 1.6390e-12
576.72, 1.6280e-12
576.86, 1.6150e-12
577.00, 1.6050e-12
577.14, 1.6150e-12
577.28, 1.6220e-12
577.42, 1.6270e-12
577.56, 1.6320e-12
577.70, 1.6220e-12
577.84, 1.6120e-12
577.98, 1.6260e-12
578.12, 1.6550e-12
578.26, 1.6730e-12
578.40, 1.6470e-12
578.54, 1.5930e-12
578.68, 1.5660e-12
578.82, 1.5710e-12
578.96, 1.5810e-12
579.10, 1.6150e-12
579.24, 1.6130e-12
579.38, 1.6060e-12
579.52, 1.6160e-12
579.66, 1.6210e-12
579.80, 1.5820e-12
579.94, 1.5480e-12
580.08, 1.5560e-12
580.22, 1.5920e-12
580.36, 1.6210e-12
580.50, 1.6280e-12
580.64, 1.6060e-12
580.78, 1.5890e-12
580.92, 1.5880e-12
581.06, 1.5970e-12
581.20, 1.5990e-12
581.34, 1.5940e-12
581.48, 1.5860e-12
581.62, 1.5860e-12
581.76, 1.6090e-12
581.90, 1.6230e-12
582.04, 1.6290e-12
582.18, 1.6350e-12
582.32, 1.6480e-12
582.46, 1.6530e-12
582.60, 1.6390e-12
582.74, 1.5990e-12
582.88, 1.5730e-12
583.02, 1.5870e-12
583.16, 1.6050e-12
583.30, 1.6020e-12
583.44, 1.5860e-12
583.58, 1.5820e-12
583.72, 1.5970e-12
583.86, 1.6170e-12
584.00, 1.6310e-12
584.14, 1.6340e-12
584.28, 1.6370e-12
584.42, 1.6400e-12
584.56, 1.6510e-12
584.70, 1.6470e-12
584.84, 1.6140e-12
584.98, 1.6160e-12
585.12, 1.6170e-12
585.26, 1.6040e-12
585.40, 1.5950e-12
585.54, 1.6010e-12
585.68, 1.6040e-12
585.82, 1.5720e-12
585.96, 1.5480e-12
586.10, 1.5530e-12
586.24, 1.5550e-12
586.38, 1.5570e-12
586.52, 1.5560e-12
586.66, 1.5750e-12
586.80, 1.6040e-12
586.94, 1.6020e-12
587.08, 1.6200e-12
587.22, 1.6330e-12
587.36, 1.6250e-12
587.50, 1.6030e-12
587.64, 1.5960e-12
587.78, 1.5800e-12
587.92, 1.5630e-12
588.06, 1.5840e-12
588.20, 1.6120e-12
588.34, 1.5990e-12
588.48, 1.5740e-12
588.62, 1.5570e-12
588.76, 1.5610e-12
588.90, 1.5610e-12
589.04, 1.5180e-12
589.18, 1.4670e-12
589.32, 1.4370e-12
589.46, 1.4440e-12
589.60, 1.4770e-12
589.74, 1.4810e-12
589.88, 1.4470e-12
590.02, 1.4560e-12
590.16, 1.5140e-12
590.30, 1.5500e-12
590.44, 1.5520e-12
590.58, 1.5510e-12
590.72, 1.5690e-12
590.86, 1.5860e-12
591.00, 1.5840e-12
591.14, 1.5800e-12
591.28, 1.5770e-12
591.42, 1.5700e-12
591.56, 1.5730e-12
591.70, 1.5910e-12
591.84, 1.5910e-12
591.98, 1.5730e-12
592.12, 1.5720e-12
592.26, 1.5840e-12
592.40, 1.5820e-12
592.54, 1.5700e-12
592.68, 1.5480e-12
592.82, 1.5260e-12
592.96, 1.5160e-12
593.10, 1.5350e-12
593.24, 1.5410e-12
593.38, 1.5300e-12
593.52, 1.5350e-12
593.66, 1.5380e-12
593.80, 1.5450e-12
593.94, 1.5580e-12
594.08, 1.5530e-12
594.22, 1.5570e-12
594.36, 1.5480e-12
594.50, 1.5300e-12
594.64, 1.5760e-12
594.78, 1.5730e-12
594.92, 1.5560e-12
595.06, 1.5150e-12
595.20, 1.4860e-12
595.34, 1.5130e-12
595.48, 1.5400e-12
595.62, 1.5150e-12
595.76, 1.4960e-12
595.90, 1.5100e-12
596.04, 1.5040e-12
596.18, 1.4800e-12
596.32, 1.4750e-12
596.46, 1.4920e-12
596.60, 1.4990e-12
596.74, 1.4860e-12
596.88, 1.4850e-12
597.02, 1.4760e-12
597.16, 1.4610e-12
597.30, 1.4810e-12
597.44, 1.5230e-12
597.58, 1.5540e-12
597.72, 1.5670e-12
597.86, 1.5540e-12
598.00, 1.5310e-12
598.14, 1.5110e-12
598.28, 1.4860e-12
598.42, 1.4870e-12
598.56, 1.5110e-12
598.70, 1.5210e-12
598.84, 1.5060e-12
598.98, 1.4810e-12
599.12, 1.4680e-12
599.26, 1.4570e-12
599.40, 1.4530e-12
599.54, 1.4920e-12
599.68, 1.5270e-12
599.82, 1.5280e-12
599.96, 1.5000e-12
600.10, 1.4510e-12
600.24, 1.4270e-12
600.38, 1.4560e-12
600.52, 1.4540e-12
600.66, 1.4640e-12
600.80, 1.4860e-12
600.94, 1.4860e-12
601.08, 1.4870e-12
601.22, 1.4600e-12
601.36, 1.4420e-12
601.50, 1.4710e-12
601.64, 1.5010e-12
601.78, 1.4710e-12
601.92, 1.4380e-12
602.06, 1.4670e-12
602.20, 1.4680e-12
602.34, 1.4520e-12
602.48, 1.4690e-12
602.62, 1.4470e-12
602.76, 1.4700e-12
602.90, 1.5010e-12
603.04, 1.5030e-12
603.18, 1.4990e-12
603.32, 1.5140e-12
603.46, 1.5040e-12
603.60, 1.4880e-12
603.74, 1.4820e-12
603.88, 1.4900e-12
604.02, 1.5040e-12
604.16, 1.4950e-12
604.30, 1.4540e-12
604.44, 1.4150e-12
604.58, 1.4040e-12
604.72, 1.4130e-12
604.86, 1.4320e-12
605.00, 1.4550e-12
605.14, 1.4720e-12
605.28, 1.4620e-12
605.42, 1.4700e-12
605.56, 1.4710e-12
605.70, 1.4810e-12
605.84, 1.4960e-12
605.98, 1.5120e-12
606.12, 1.5070e-12
606.26, 1.4990e-12
606.40, 1.4810e-12
606.54, 1.4600e-12
606.68, 1.4480e-12
606.82, 1.4620e-12
606.96, 1.4620e-12
607.10, 1.4560e-12
607.24, 1.4530e-12
607.38, 1.4620e-12
607.52, 1.4490e-12
607.66, 1.4240e-12
607.80, 1.4210e-12
607.94, 1.4320e-12
608.08, 1.4510e-12
608.22, 1.4720e-12
608.36, 1.4770e-12
608.50, 1.4730e-12
608.64, 1.4650e-12
608.78, 1.4550e-12
608.92, 1.4450e-12
609.06, 1.4290e-12
609.20, 1.4390e-12
609.34, 1.4570e-12
609.48, 1.4520e-12
609.62, 1.4380e-12
609.76, 1.4320e-12
609.90, 1.4200e-12
610.04, 1.4000e-12
610.18, 1.3990e-12
610.32, 1.4100e-12
610.46, 1.4100e-12
610.60, 1.4090e-12
610.74, 1.4180e-12
610.88, 1.4300e-12
611.02, 1.4390e-12
611.16, 1.4360e-12
611.30, 1.4340e-12
611.44, 1.4280e-12
611.58, 1.4150e-12
611.72, 1.4040e-12
611.86, 1.3970e-12
612.00, 1.3930e-12
612.14, 1.3910e-12
612.28, 1.4030e-12
612.42, 1.4250e-12
612.56, 1.4440e-12
612.70, 1.4210e-12
612.84, 1.4090e-12
612.98, 1.4090e-12
613.12, 1.4050e-12
613.26, 1.3970e-12
613.40, 1.3880e-12
613.54, 1.3600e-12
613.68, 1.3340e-12
613.82, 1.3540e-12
613.96, 1.4050e-12
614.10, 1.4170e-12
614.24, 1.4090e-12
614.38, 1.4120e-12
614.52, 1.3960e-12
614.66, 1.3730e-12
614.80, 1.3740e-12
614.94, 1.4080e-12
615.08, 1.4420e-12
615.22, 1.4390e-12
615.36, 1.4150e-12
615.50, 1.4040e-12
615.64, 1.4170e-12
615.78, 1.4420e-12
615.92, 1.4370e-12
616.06, 1.4080e-12
616.20, 1.3990e-12
616.34, 1.4010e-12
616.48, 1.4080e-12
616.62, 1.4030e-12
616.76, 1.3830e-12
616.90, 1.3610e-12
617.04, 1.3490e-12
617.18, 1.3460e-12
617.32, 1.3610e-12
617.46, 1.3850e-12
617.60, 1.4070e-12
617.74, 1.4190e-12
617.88, 1.4310e-12
618.02, 1.4200e-12
618.16, 1.4040e-12
618.30, 1.3970e-12
618.44, 1.4070e-12
618.58, 1.4130e-12
618.72, 1.3840e-12
618.86, 1.3790e-12
619.00, 1.3870e-12
619.14, 1.4020e-12
619.28, 1.4130e-12
619.42, 1.4200e-12
619.56, 1.4260e-12
619.70, 1.4200e-12
619.84, 1.4520e-12
619.98, 1.4630e-12
620.12, 1.4440e-12
620.26, 1.4370e-12
620.40, 1.4510e-12
620.54, 1.4500e-12
620.68, 1.4180e-12
620.82, 1.4180e-12
620.96, 1.4400e-12
621.10, 1.4370e-12
621.24, 1.4190e-12
621.38, 1.3950e-12
621.52, 1.3770e-12
621.66, 1.3670e-12
621.80, 1.3600e-12
621.94, 1.3660e-12
622.08, 1.3850e-12
622.22, 1.3980e-12
622.36, 1.4000e-12
622.50, 1.4000e-12
622.64, 1.3850e-12
622.78, 1.3740e-12
622.92, 1.3720e-12
623.06, 1.3650e-12
623.20, 1.3510e-12
623.34, 1.3450e-12
623.48, 1.3770e-12
623.62, 1.3940e-12
623.76, 1.3860e-12
623.90, 1.3640e-12
624.04, 1.3510e-12
624.18, 1.3680e-12
624.32, 1.3790e-12
624.46, 1.3540e-12
624.60, 1.3270e-12
624.74, 1.3160e-12
624.88, 1.3230e-12
625.02, 1.3390e-12
625.16, 1.3720e-12
625.30, 1.3590e-12
625.44, 1.3270e-12
625.58, 1.3220e-12
625.72, 1.3440e-12
625.86, 1.3730e-12
626.00, 1.3920e-12
626.14, 1.3840e-12
626.28, 1.3580e-12
626.42, 1.3250e-12
626.56, 1.3120e-12
626.70, 1.3360e-12
626.84, 1.3680e-12
626.98, 1.3730e-12
627.12, 1.3520e-12
627.26, 1.3420e-12
627.40, 1.3500e-12
627.54, 1.3570e-12
627.68, 1.3550e-12
627.82, 1.3400e-12
627.96, 1.3240e-12
628.10, 1.3160e-12
628.24, 1.3060e-12
628.38, 1.3140e-12
628.52, 1.3320e-12
628.66, 1.3480e-12
628.80, 1.3530e-12
628.94, 1.3610e-12
629.08, 1.3750e-12
629.22, 1.3760e-12
629.36, 1.3720e-12
629.50, 1.3840e-12
629.64, 1.3890e-12
629.78, 1.3760e-12
629.92, 1.3620e-12
630.06, 1.3490e-12
630.20, 1.3400e-12
630.34, 1.3380e-12
630.48, 1.3470e-12
630.62, 1.3570e-12
630.76, 1.3540e-12
630.90, 1.3430e-12
631.04, 1.3350e-12
631.18, 1.3250e-12
631.32, 1.3350e-12
631.46, 1.3290e-12
631.60, 1.3130e-12
631.74, 1.3200e-12
631.88, 1.3390e-12
632.02, 1.3340e-12
632.16, 1.3130e-12
632.30, 1.3220e-12
632.44, 1.3400e-12
632.58, 1.3470e-12
632.72, 1.3490e-12
632.86, 1.3380e-12
633.00, 1.3180e-12
633.14, 1.3130e-12
633.28, 1.3180e-12
633.42, 1.3310e-12
633.56, 1.3370e-12
633.70, 1.3270e-12
633.84, 1.3210e-12
633.98, 1.3280e-12
634.12, 1.3300e-12
634.26, 1.3330e-12
634.40, 1.3310e-12
634.54, 1.3210e-12
634.68, 1.3070e-12
634.82, 1.3170e-12
634.96, 1.3200e-12
635.10, 1.3160e-12
635.24, 1.3170e-12
635.38, 1.3220e-12
635.52, 1.3090e-12
635.66, 1.3020e-12
635.80, 1.3080e-12
635.94, 1.3200e-12
636.08, 1.3280e-12
636.22, 1.3350e-12
636.36, 1.3340e-12
636.50, 1.3180e-12
636.64, 1.3020e-12
636.78, 1.2930e-12
636.92, 1.2940e-12
637.06, 1.2970e-12
637.20, 1.3010e-12
637.34, 1.3130e-12
637.48, 1.3220e-12
637.62, 1.3180e-12
637.76, 1.3140e-12
637.90, 1.3090e-12
638.04, 1.2920e-12
638.18, 1.2830e-12
638.32, 1.2950e-12
638.46, 1.3200e-12
638.60, 1.3300e-12
638.74, 1.3130e-12
638.88, 1.2920e-12
639.02, 1.2880e-12
639.16, 1.3000e-12
639.30, 1.3010e-12
639.44, 1.2730e-12
639.58, 1.2640e-12
639.72, 1.2690e-12
639.86, 1.2700e-12
640.00, 1.2720e-12
640.14, 1.3070e-12
640.28, 1.3140e-12
640.42, 1.3160e-12
640.56, 1.3230e-12
640.70, 1.3260e-12
640.84, 1.2970e-12
640.98, 1.2750e-12
641.12, 1.2720e-12
641.26, 1.2850e-12
641.40, 1.3040e-12
641.54, 1.2920e-12
641.68, 1.2800e-12
641.82, 1.2660e-12
641.96, 1.2520e-12
642.10, 1.2490e-12
642.24, 1.2670e-12
642.38, 1.2820e-12
642.52, 1.2840e-12
642.66, 1.2900e-12
642.80, 1.2970e-12
642.94, 1.3060e-12
643.08, 1.2900e-12
643.22, 1.2790e-12
643.36, 1.2950e-12
643.50, 1.3000e-12
643.64, 1.2940e-12
643.78, 1.2840e-12
643.92, 1.2720e-12
644.06, 1.2800e-12
644.20, 1.2890e-12
644.34, 1.2830e-12
644.48, 1.2800e-12
644.62, 1.2910e-12
644.76, 1.2680e-12
644.90, 1.2590e-12
645.04, 1.2650e-12
645.18, 1.2880e-12
645.32, 1.2980e-12
645.46, 1.2790e-12
645.60, 1.2560e-12
645.74, 1.2470e-12
645.88, 1.2590e-12
646.02, 1.2730e-12
646.16, 1.2700e-12
646.30, 1.2570e-12
646.44, 1.2500e-12
646.58, 1.2470e-12
646.72, 1.2700e-12
646.86, 1.2770e-12
647.00, 1.2740e-12
647.14, 1.2690e-12
647.28, 1.2720e-12
647.42, 1.2750e-12
647.56, 1.2660e-12
647.70, 1.2620e-12
647.84, 1.2640e-12
647.98, 1.2580e-12
648.12, 1.2800e-12
648.26, 1.2890e-12
648.40, 1.2680e-12
648.54, 1.2510e-12
648.68, 1.2450e-12
648.82, 1.2430e-12
648.96, 1.2280e-12
649.10, 1.2020e-12
649.24, 1.1790e-12
649.38, 1.1600e-12
649.52, 1.1620e-12
649.66, 1.1950e-12
649.80, 1.2200e-12
649.94, 1.2360e-12
650.08, 1.2480e-12
650.22, 1.2600e-12
650.36, 1.2670e-12
650.50, 1.2670e-12
650.64, 1.2660e-12
650.78, 1.2740e-12
650.92, 1.2690e-12
651.06, 1.2570e-12
651.20, 1.2490e-12
651.34, 1.2430e-12
651.48, 1.2330e-12
